Order ID,Order Date,Product ID,Product Category,Buyer Gender,Buyer Age,Order Location,International Shipping,Sales Price,Shipping Charges,Sales per Unit,Quantity,Total Sales,Rating,Review
121086,23-08-2024,BF1551,Ornaments,Male,31,Cleveland,No,15,0,15,1,15,4,The product was delivered quickly.
148157,23-08-2024,BF1546,Clothing,Female,26,San Francisco,No,118,0,118,1,118,1,The product is not as advertised.
131668,23-08-2024,BF1543,Clothing,Male,19,New York,No,100,0,100,1,100,5,Discount deals was greatly appreciated.
131818,23-08-2024,BF1551,Ornaments,Male,20,Austin,No,15,0,15,1,15,4,Premium quality as usual.
152572,23-08-2024,BF1548,Clothing,Male,34,Austin,No,65,0,65,1,65,5,Incredible detailing was clearly evident.
162967,23-08-2024,BF1550,Clothing,Male,33,Cleveland,No,97,0,97,1,97,5,Premium quality as usual.
127197,23-08-2024,BF1552,Ornaments,Female,35,New Delhi,Yes,45,70,115,3,345,1,Waste of Money.
163471,23-08-2024,BF1548,Clothing,Male,23,San Antonio,No,65,0,65,2,130,4,Premium quality as usual.
121652,23-08-2024,BF1551,Ornaments,Female,31,Montreal,Yes,15,25,40,4,160,3,The handling was questionable but incurred only minute damages.
146936,22-08-2024,BF1550,Clothing,Female,25,Montreal,Yes,97,25,122,1,122,4,The Product exhibits good design.
182107,22-08-2024,BF1552,Ornaments,Male,18,Memphis,No,45,0,45,1,45,5,The Product exhibits good design.
151474,22-08-2024,BF1552,Ornaments,Male,34,New Delhi,Yes,45,70,115,1,115,2,Waste of Money.
198503,22-08-2024,BF1554,Ornaments,Male,27,Detroit,No,20,0,20,1,20,4,Great design is one of the major positives of this product.
143586,22-08-2024,BF1545,Other,Male,28,Memphis,No,10,0,10,1,10,2,"Unfortunately, the delivery was late."
161266,22-08-2024,BF1549,Clothing,Male,21,Dublin,Yes,130,40,170,1,170,4,Lack of delivery delays is greatly appreciated.
140373,22-08-2024,BF1550,Clothing,Female,31,Mumbai,Yes,97,70,167,1,167,5,Great design is one of the major positives of this product.
143053,22-08-2024,BF1548,Clothing,Female,27,Montreal,Yes,65,25,90,1,90,2,Careless handling by the delivery team.
135241,22-08-2024,BF1543,Clothing,Female,19,San Francisco,No,100,0,100,2,200,4,Lack of delivery delays is greatly appreciated.
156251,22-08-2024,BF1544,Other,Female,32,New Jersey,No,9,0,9,3,27,1,"Unfortunately, the delivery was late."
160891,22-08-2024,BF1551,Ornaments,Male,18,Sacramento,No,15,0,15,2,30,2,Clear delays in delivery.
180768,22-08-2024,BF1549,Clothing,Female,19,San Antonio,No,130,0,130,2,260,4,Lack of delivery delays is greatly appreciated.
178680,22-08-2024,BF1554,Ornaments,Male,19,Miami,No,20,0,20,1,20,4,The product was delivered quickly.
166930,22-08-2024,BF1551,Ornaments,Female,25,Cleveland,No,15,0,15,1,15,4,Lack of delivery delays is greatly appreciated.
152677,22-08-2024,BF1545,Other,Female,25,Las Vegas,No,10,0,10,1,10,1,The product had poor quality.
122796,22-08-2024,BF1547,Ornaments,Male,23,New Delhi,Yes,32,70,102,1,102,4,The delivery team handled the product with care.
120108,21-08-2024,BF1543,Clothing,Male,19,Mumbai,Yes,100,70,170,1,170,3,Average product
122024,21-08-2024,BF1543,Clothing,Male,28,Detroit,No,100,0,100,1,100,5,The product was delivered quickly.
140029,21-08-2024,BF1543,Clothing,Male,31,San Francisco,No,100,0,100,3,300,5,The Product exhibits good design.
187048,21-08-2024,BF1548,Clothing,Male,26,Montreal,Yes,65,25,90,1,90,4,Discount deals was greatly appreciated.
160689,21-08-2024,BF1551,Ornaments,Female,23,Liverpool,Yes,15,40,55,1,55,4,The product had excellent quality.
155141,21-08-2024,BF1543,Clothing,Male,28,New York,No,100,0,100,1,100,5,The product had excellent quality.
187838,21-08-2024,BF1550,Clothing,Male,25,Sacramento,No,97,0,97,3,291,4,The product was delivered quickly.
157483,21-08-2024,BF1548,Clothing,Male,21,Miami,No,65,0,65,1,65,4,Great design is one of the major positives of this product.
124893,21-08-2024,BF1548,Clothing,Female,30,New York,No,65,0,65,1,65,4,Incredible detailing was clearly evident.
193351,21-08-2024,BF1547,Ornaments,Male,22,New Jersey,No,32,0,32,1,32,1,Never buying from here again.
156768,21-08-2024,BF1550,Clothing,Male,35,Detroit,No,97,0,97,3,291,5,Discount deals was greatly appreciated.
170970,21-08-2024,BF1553,Ornaments,Male,21,Dublin,Yes,50,40,90,1,90,5,Exquisite craftsmanship here is absolutely appreciated.
181208,21-08-2024,BF1551,Ornaments,Male,21,Miami,No,15,0,15,2,30,2,The product had an underwhelming design.
185799,21-08-2024,BF1554,Ornaments,Male,22,Portland,No,20,0,20,2,40,4,Incredible detailing was clearly evident.
144385,21-08-2024,BF1549,Clothing,Male,30,Portland,No,130,0,130,1,130,4,Lack of delivery delays is greatly appreciated.
133960,21-08-2024,BF1547,Ornaments,Male,34,Glasgow,Yes,32,40,72,1,72,4,Great design is one of the major positives of this product.
196007,21-08-2024,BF1551,Ornaments,Female,33,New York,No,15,0,15,1,15,5,The product was affordable here compared to other brands.
195412,21-08-2024,BF1544,Other,Male,35,Liverpool,Yes,9,40,49,1,49,4,Incredible detailing was clearly evident.
155533,21-08-2024,BF1547,Ornaments,Male,26,Memphis,No,32,0,32,1,32,3,Nothing too special.
177667,20-08-2024,BF1552,Ornaments,Male,22,San Francisco,No,45,0,45,3,135,3,Had slight delays but the product was in good shape.
128702,20-08-2024,BF1551,Ornaments,Male,34,San Francisco,No,15,0,15,1,15,4,Great design is one of the major positives of this product.
167502,20-08-2024,BF1554,Ornaments,Male,35,San Francisco,No,20,0,20,1,20,4,The delivery team handled the product with care.
172180,20-08-2024,BF1550,Clothing,Male,25,Sacramento,No,97,0,97,2,194,4,The product had excellent quality.
177950,20-08-2024,BF1548,Clothing,Female,35,Sydney,Yes,65,100,165,1,165,4,The product had excellent quality.
150284,20-08-2024,BF1547,Ornaments,Female,21,Glasgow,Yes,32,40,72,1,72,3,Had slight delays but the product was in good shape.
140907,20-08-2024,BF1548,Clothing,Male,31,Montreal,Yes,65,25,90,1,90,1,Careless handling by the delivery team.
133111,20-08-2024,BF1543,Clothing,Male,35,Las Vegas,No,100,0,100,1,100,3,The handling was questionable but incurred only minute damages.
138810,20-08-2024,BF1545,Other,Male,24,Montreal,Yes,10,25,35,2,70,4,Great design is one of the major positives of this product.
189317,20-08-2024,BF1543,Clothing,Female,25,Miami,No,100,0,100,1,100,5,Incredible detailing was clearly evident.
199711,20-08-2024,BF1554,Ornaments,Female,28,San Francisco,No,20,0,20,2,40,2,The product is not as advertised.
167914,20-08-2024,BF1543,Clothing,Male,23,Memphis,No,100,0,100,2,200,4,The product had excellent quality.
153758,20-08-2024,BF1552,Ornaments,Male,19,Manchester,Yes,45,40,85,1,85,3,Nothing too special.
199547,20-08-2024,BF1554,Ornaments,Female,26,Cardiff,Yes,20,40,60,1,60,3,Nothing too special.
189556,20-08-2024,BF1554,Ornaments,Male,21,New Delhi,Yes,20,70,90,3,270,4,Lack of delivery delays is greatly appreciated.
133205,20-08-2024,BF1543,Clothing,Female,23,Mumbai,Yes,100,70,170,3,510,4,Exquisite craftsmanship here is absolutely appreciated.
148255,20-08-2024,BF1544,Other,Female,18,New York,No,9,0,9,1,9,3,Not as expected.
152882,20-08-2024,BF1548,Clothing,Female,23,Dublin,Yes,65,40,105,1,105,4,The delivery team handled the product with care.
192997,20-08-2024,BF1552,Ornaments,Male,31,Las Vegas,No,45,0,45,1,45,4,The delivery team handled the product with care.
177223,20-08-2024,BF1553,Ornaments,Male,31,Paris,Yes,50,50,100,3,300,3,Expected much better
136027,20-08-2024,BF1548,Clothing,Female,30,Detroit,No,65,0,65,1,65,2,Waste of Money.
199064,20-08-2024,BF1555,Other,Male,25,Austin,No,23,0,23,1,23,5,Premium quality as usual.
142158,20-08-2024,BF1545,Other,Male,20,Miami,No,10,0,10,1,10,1,"Unfortunately, the delivery was late."
127620,20-08-2024,BF1548,Clothing,Female,29,San Francisco,No,65,0,65,1,65,1,Clear delays in delivery.
197934,19-08-2024,BF1544,Other,Male,28,Pittsburgh,No,9,0,9,2,18,3,Had slight delays but the product was in good shape.
196273,19-08-2024,BF1548,Clothing,Female,26,London,Yes,65,40,105,1,105,4,Incredible detailing was clearly evident.
198335,19-08-2024,BF1552,Ornaments,Male,22,Dublin,Yes,45,40,85,1,85,5,Great design is one of the major positives of this product.
198902,19-08-2024,BF1550,Clothing,Male,20,Sydney,Yes,97,100,197,1,197,1,Clear delays in delivery.
159693,19-08-2024,BF1546,Clothing,Female,30,Glasgow,Yes,118,40,158,1,158,4,The product had excellent quality.
126756,19-08-2024,BF1548,Clothing,Male,33,Toronto,Yes,65,25,90,1,90,5,The product was delivered quickly.
174884,19-08-2024,BF1552,Ornaments,Male,20,Pittsburgh,No,45,0,45,1,45,1,Waste of Money.
147329,19-08-2024,BF1548,Clothing,Male,18,Austin,No,65,0,65,1,65,5,The product was affordable here compared to other brands.
124975,19-08-2024,BF1548,Clothing,Male,19,Paris,Yes,65,50,115,1,115,4,Premium quality as usual.
194868,19-08-2024,BF1545,Other,Male,23,London,Yes,10,40,50,1,50,5,Great design is one of the major positives of this product.
163592,19-08-2024,BF1552,Ornaments,Female,26,Toronto,Yes,45,25,70,1,70,2,The product is not as advertised.
161262,19-08-2024,BF1545,Other,Male,33,Pittsburgh,No,10,0,10,1,10,5,The product was delivered quickly.
122233,19-08-2024,BF1543,Clothing,Male,34,San Francisco,No,100,0,100,1,100,4,Discount deals was greatly appreciated.
154385,19-08-2024,BF1547,Ornaments,Male,34,Austin,No,32,0,32,1,32,5,Exquisite craftsmanship here is absolutely appreciated.
124312,19-08-2024,BF1553,Ornaments,Male,24,Glasgow,Yes,50,40,90,1,90,4,Discount deals was greatly appreciated.
183844,19-08-2024,BF1546,Clothing,Male,23,Sacramento,No,118,0,118,3,354,4,Incredible detailing was clearly evident.
130660,19-08-2024,BF1548,Clothing,Male,34,Pittsburgh,No,65,0,65,1,65,5,Premium quality as usual.
168550,19-08-2024,BF1551,Ornaments,Male,26,Cardiff,Yes,15,40,55,1,55,5,Great design is one of the major positives of this product.
183971,19-08-2024,BF1550,Clothing,Male,23,San Francisco,No,97,0,97,2,194,4,Premium quality as usual.
195709,19-08-2024,BF1551,Ornaments,Female,23,Detroit,No,15,0,15,1,15,1,"Unfortunately, the delivery was late."
195958,19-08-2024,BF1545,Other,Male,18,Cardiff,Yes,10,40,50,1,50,2,The product had poor quality.
169948,19-08-2024,BF1554,Ornaments,Male,30,Sydney,Yes,20,100,120,1,120,4,Lack of delivery delays is greatly appreciated.
175120,19-08-2024,BF1548,Clothing,Male,28,San Francisco,No,65,0,65,1,65,2,The product is not as advertised.
136951,19-08-2024,BF1545,Other,Male,30,Sacramento,No,10,0,10,4,40,5,Exquisite craftsmanship here is absolutely appreciated.
199753,19-08-2024,BF1550,Clothing,Male,33,Portland,No,97,0,97,1,97,3,The handling was questionable but incurred only minute damages.
150964,18-08-2024,BF1546,Clothing,Male,24,Austin,No,118,0,118,2,236,5,The Product exhibits good design.
172821,18-08-2024,BF1544,Other,Male,23,Sacramento,No,9,0,9,1,9,1,There is clear evidence of subpar detailing.
140296,18-08-2024,BF1549,Clothing,Female,25,Portland,No,130,0,130,2,260,5,Exquisite craftsmanship here is absolutely appreciated.
159478,18-08-2024,BF1548,Clothing,Male,22,San Francisco,No,65,0,65,1,65,4,Discount deals was greatly appreciated.
129162,18-08-2024,BF1548,Clothing,Female,23,Pittsburgh,No,65,0,65,1,65,4,The product was delivered quickly.
198168,18-08-2024,BF1547,Ornaments,Male,22,Portland,No,32,0,32,2,64,3,It was ok.
148846,18-08-2024,BF1545,Other,Male,23,Mumbai,Yes,10,70,80,1,80,4,The Product exhibits good design.
179120,18-08-2024,BF1551,Ornaments,Female,27,Las Vegas,No,15,0,15,1,15,5,The product was affordable here compared to other brands.
134416,18-08-2024,BF1548,Clothing,Male,27,New York,No,65,0,65,1,65,5,Premium quality as usual.
159441,18-08-2024,BF1549,Clothing,Male,29,New Jersey,No,130,0,130,1,130,1,The product is not as advertised.
147570,18-08-2024,BF1544,Other,Male,18,San Francisco,No,9,0,9,2,18,2,Waste of Money.
176375,18-08-2024,BF1548,Clothing,Female,31,Detroit,No,65,0,65,1,65,3,Had slight delays but the product was in good shape.
162893,18-08-2024,BF1543,Clothing,Male,22,Toronto,Yes,100,25,125,1,125,4,The delivery team handled the product with care.
130386,18-08-2024,BF1551,Ornaments,Male,22,San Antonio,No,15,0,15,1,15,5,Premium quality as usual.
143581,18-08-2024,BF1548,Clothing,Female,31,New Jersey,No,65,0,65,1,65,4,The product had excellent quality.
191307,18-08-2024,BF1548,Clothing,Male,32,Austin,No,65,0,65,3,195,5,Lack of delivery delays is greatly appreciated.
194465,17-08-2024,BF1548,Clothing,Male,32,Liverpool,Yes,65,40,105,2,210,1,Clear delays in delivery.
139299,17-08-2024,BF1550,Clothing,Female,33,Sacramento,No,97,0,97,2,194,4,The product was delivered quickly.
159511,17-08-2024,BF1548,Clothing,Male,29,Portland,No,65,0,65,1,65,2,Low quality products are a usual here these days.
176167,17-08-2024,BF1551,Ornaments,Male,30,Sydney,Yes,15,100,115,1,115,5,Great design is one of the major positives of this product.
193437,17-08-2024,BF1550,Clothing,Male,19,Las Vegas,No,97,0,97,1,97,4,Premium quality as usual.
132565,17-08-2024,BF1549,Clothing,Male,22,Miami,No,130,0,130,2,260,1,The product is not as advertised.
180861,17-08-2024,BF1554,Ornaments,Female,35,Las Vegas,No,20,0,20,1,20,3,It was ok.
182764,17-08-2024,BF1543,Clothing,Male,22,New Delhi,Yes,100,70,170,1,170,2,Clear delays in delivery.
130028,17-08-2024,BF1550,Clothing,Male,18,New Jersey,No,97,0,97,1,97,5,The delivery team handled the product with care.
164289,17-08-2024,BF1550,Clothing,Female,30,Detroit,No,97,0,97,1,97,5,The product had excellent quality.
136517,17-08-2024,BF1544,Other,Female,20,Paris,Yes,9,50,59,4,236,4,Lack of delivery delays is greatly appreciated.
183509,17-08-2024,BF1544,Other,Male,21,Glasgow,Yes,9,40,49,1,49,4,Lack of delivery delays is greatly appreciated.
185880,17-08-2024,BF1545,Other,Male,23,Pittsburgh,No,10,0,10,4,40,5,Discount deals was greatly appreciated.
162565,17-08-2024,BF1550,Clothing,Male,20,Detroit,No,97,0,97,1,97,2,Clear delays in delivery.
134506,16-08-2024,BF1548,Clothing,Male,32,Cardiff,Yes,65,40,105,1,105,4,Premium quality as usual.
161948,16-08-2024,BF1550,Clothing,Female,35,Memphis,No,97,0,97,3,291,3,It was ok.
135551,16-08-2024,BF1549,Clothing,Male,20,San Francisco,No,130,0,130,3,390,3,Had slight delays but the product was in good shape.
177435,16-08-2024,BF1551,Ornaments,Female,25,Sacramento,No,15,0,15,1,15,5,Incredible detailing was clearly evident.
181653,16-08-2024,BF1548,Clothing,Male,29,Cardiff,Yes,65,40,105,1,105,4,The product was delivered quickly.
159788,16-08-2024,BF1544,Other,Female,31,Manchester,Yes,9,40,49,1,49,5,Great design is one of the major positives of this product.
155393,16-08-2024,BF1550,Clothing,Male,18,Sacramento,No,97,0,97,1,97,5,Incredible detailing was clearly evident.
198984,16-08-2024,BF1548,Clothing,Female,18,Portland,No,65,0,65,1,65,1,Never buying from here again.
139367,16-08-2024,BF1551,Ornaments,Female,32,Las Vegas,No,15,0,15,1,15,4,Incredible detailing was clearly evident.
153577,16-08-2024,BF1549,Clothing,Male,24,Miami,No,130,0,130,3,390,5,The product was affordable here compared to other brands.
152455,16-08-2024,BF1546,Clothing,Female,19,Memphis,No,118,0,118,1,118,3,Not as expected.
129337,16-08-2024,BF1548,Clothing,Female,19,San Antonio,No,65,0,65,1,65,3,Not as expected.
126477,16-08-2024,BF1552,Ornaments,Male,30,San Antonio,No,45,0,45,2,90,5,The product was delivered quickly.
164658,16-08-2024,BF1545,Other,Male,33,Paris,Yes,10,50,60,2,120,4,Discount deals was greatly appreciated.
156049,16-08-2024,BF1550,Clothing,Male,19,New Jersey,No,97,0,97,3,291,5,The product had excellent quality.
190217,16-08-2024,BF1545,Other,Male,35,Cleveland,No,10,0,10,1,10,5,Exquisite craftsmanship here is absolutely appreciated.
190070,16-08-2024,BF1551,Ornaments,Female,35,Liverpool,Yes,15,40,55,1,55,5,Lack of delivery delays is greatly appreciated.
179135,16-08-2024,BF1548,Clothing,Male,31,Las Vegas,No,65,0,65,1,65,5,The product had excellent quality.
133015,16-08-2024,BF1551,Ornaments,Female,24,Paris,Yes,15,50,65,1,65,5,The product was affordable here compared to other brands.
141134,16-08-2024,BF1544,Other,Female,28,Miami,No,9,0,9,1,9,4,The product was affordable here compared to other brands.
120473,16-08-2024,BF1544,Other,Male,21,London,Yes,9,40,49,4,196,3,The handling was questionable but incurred only minute damages.
154589,16-08-2024,BF1544,Other,Female,19,Cleveland,No,9,0,9,1,9,5,The product had excellent quality.
191719,16-08-2024,BF1544,Other,Female,30,Sacramento,No,9,0,9,1,9,4,The product was affordable here compared to other brands.
155981,15-08-2024,BF1551,Ornaments,Male,22,Mumbai,Yes,15,70,85,1,85,1,The product is not as advertised.
196598,15-08-2024,BF1546,Clothing,Male,27,Cleveland,No,118,0,118,3,354,4,The product had excellent quality.
136728,15-08-2024,BF1548,Clothing,Male,30,Austin,No,65,0,65,1,65,3,The handling was questionable but incurred only minute damages.
136266,15-08-2024,BF1547,Ornaments,Female,25,Glasgow,Yes,32,40,72,1,72,2,Never buying from here again.
169640,15-08-2024,BF1551,Ornaments,Male,28,Portland,No,15,0,15,1,15,4,The product had excellent quality.
141005,15-08-2024,BF1546,Clothing,Male,20,New Jersey,No,118,0,118,1,118,3,It was ok.
134696,15-08-2024,BF1551,Ornaments,Male,29,Detroit,No,15,0,15,1,15,5,The product was delivered quickly.
121492,15-08-2024,BF1553,Ornaments,Male,21,Paris,Yes,50,50,100,3,300,1,Low quality products are a usual here these days.
153578,15-08-2024,BF1546,Clothing,Male,21,Portland,No,118,0,118,1,118,5,Exquisite craftsmanship here is absolutely appreciated.
164502,15-08-2024,BF1545,Other,Male,35,Las Vegas,No,10,0,10,1,10,1,The promotion quality does not match the product
132071,15-08-2024,BF1550,Clothing,Male,24,Cleveland,No,97,0,97,1,97,2,Low quality products are a usual here these days.
137555,15-08-2024,BF1548,Clothing,Male,25,Memphis,No,65,0,65,1,65,5,Lack of delivery delays is greatly appreciated.
167269,15-08-2024,BF1545,Other,Male,28,New Jersey,No,10,0,10,4,40,2,Careless handling by the delivery team.
127649,14-08-2024,BF1543,Clothing,Male,29,San Antonio,No,100,0,100,1,100,1,Low quality products are a usual here these days.
173814,14-08-2024,BF1543,Clothing,Male,31,Mumbai,Yes,100,70,170,3,510,5,Premium quality as usual.
190798,14-08-2024,BF1554,Ornaments,Female,27,Cardiff,Yes,20,40,60,3,180,4,Discount deals was greatly appreciated.
164497,14-08-2024,BF1548,Clothing,Male,31,Mumbai,Yes,65,70,135,1,135,5,Discount deals was greatly appreciated.
180409,14-08-2024,BF1545,Other,Male,26,San Antonio,No,10,0,10,3,30,1,Waste of Money.
155007,14-08-2024,BF1551,Ornaments,Male,23,Cardiff,Yes,15,40,55,1,55,4,Exquisite craftsmanship here is absolutely appreciated.
130025,14-08-2024,BF1544,Other,Male,31,Cleveland,No,9,0,9,3,27,4,Incredible detailing was clearly evident.
125221,14-08-2024,BF1551,Ornaments,Male,23,Montreal,Yes,15,25,40,1,40,4,Exquisite craftsmanship here is absolutely appreciated.
120194,14-08-2024,BF1551,Ornaments,Male,18,Detroit,No,15,0,15,1,15,4,Exquisite craftsmanship here is absolutely appreciated.
192374,14-08-2024,BF1545,Other,Male,20,Detroit,No,10,0,10,4,40,5,The Product exhibits good design.
142340,14-08-2024,BF1554,Ornaments,Male,31,Dublin,Yes,20,40,60,1,60,3,Expected much better
141274,14-08-2024,BF1555,Other,Male,35,Dublin,Yes,23,40,63,1,63,5,The product was delivered quickly.
188143,14-08-2024,BF1543,Clothing,Male,27,Cleveland,No,100,0,100,4,400,1,The product had an underwhelming design.
165594,14-08-2024,BF1551,Ornaments,Male,18,Pittsburgh,No,15,0,15,1,15,4,Premium quality as usual.
143389,14-08-2024,BF1550,Clothing,Male,25,London,Yes,97,40,137,3,411,2,The promotion quality does not match the product
189863,14-08-2024,BF1545,Other,Male,30,Cleveland,No,10,0,10,5,50,3,Nothing too special.
174282,14-08-2024,BF1548,Clothing,Male,19,Glasgow,Yes,65,40,105,2,210,4,Great design is one of the major positives of this product.
131694,14-08-2024,BF1548,Clothing,Male,22,New York,No,65,0,65,3,195,3,The handling was questionable but incurred only minute damages.
181199,13-08-2024,BF1548,Clothing,Male,23,New Jersey,No,65,0,65,1,65,2,Waste of Money.
157736,13-08-2024,BF1548,Clothing,Male,29,Austin,No,65,0,65,1,65,4,The delivery team handled the product with care.
167171,13-08-2024,BF1553,Ornaments,Female,18,Liverpool,Yes,50,40,90,1,90,3,Nothing too special.
161340,13-08-2024,BF1544,Other,Male,27,Miami,No,9,0,9,1,9,5,The product had excellent quality.
128117,13-08-2024,BF1550,Clothing,Female,25,New Delhi,Yes,97,70,167,2,334,4,Lack of delivery delays is greatly appreciated.
162932,13-08-2024,BF1547,Ornaments,Male,21,Paris,Yes,32,50,82,1,82,5,The Product exhibits good design.
129721,13-08-2024,BF1547,Ornaments,Male,23,Pittsburgh,No,32,0,32,1,32,2,The product had poor quality.
165138,13-08-2024,BF1545,Other,Male,33,New Delhi,Yes,10,70,80,1,80,4,The product had excellent quality.
124841,13-08-2024,BF1545,Other,Female,27,Pittsburgh,No,10,0,10,1,10,2,The product had poor quality.
138750,13-08-2024,BF1551,Ornaments,Male,34,Sacramento,No,15,0,15,1,15,5,The product had excellent quality.
146504,13-08-2024,BF1548,Clothing,Male,31,Austin,No,65,0,65,1,65,4,The product was affordable here compared to other brands.
181047,13-08-2024,BF1547,Ornaments,Male,21,Cardiff,Yes,32,40,72,1,72,4,Lack of delivery delays is greatly appreciated.
196362,13-08-2024,BF1554,Ornaments,Male,26,San Antonio,No,20,0,20,1,20,5,The product was delivered quickly.
171252,13-08-2024,BF1548,Clothing,Male,20,San Antonio,No,65,0,65,1,65,1,The product had poor quality.
140258,13-08-2024,BF1555,Other,Male,20,Las Vegas,No,23,0,23,1,23,4,Lack of delivery delays is greatly appreciated.
157468,13-08-2024,BF1544,Other,Male,34,Dublin,Yes,9,40,49,2,98,4,Lack of delivery delays is greatly appreciated.
127218,13-08-2024,BF1548,Clothing,Male,31,Dublin,Yes,65,40,105,1,105,4,Lack of delivery delays is greatly appreciated.
143705,13-08-2024,BF1548,Clothing,Male,28,New Jersey,No,65,0,65,1,65,2,Careless handling by the delivery team.
138964,12-08-2024,BF1544,Other,Male,29,New Delhi,Yes,9,70,79,1,79,5,The delivery team handled the product with care.
148511,12-08-2024,BF1551,Ornaments,Male,23,Paris,Yes,15,50,65,4,260,3,It was ok.
192046,12-08-2024,BF1547,Ornaments,Male,29,San Antonio,No,32,0,32,4,128,5,Incredible detailing was clearly evident.
188268,12-08-2024,BF1548,Clothing,Male,28,Glasgow,Yes,65,40,105,1,105,5,Lack of delivery delays is greatly appreciated.
191621,12-08-2024,BF1546,Clothing,Male,34,San Francisco,No,118,0,118,2,236,2,Careless handling by the delivery team.
198836,12-08-2024,BF1554,Ornaments,Female,29,New York,No,20,0,20,3,60,5,Exquisite craftsmanship here is absolutely appreciated.
161035,12-08-2024,BF1547,Ornaments,Female,32,Mumbai,Yes,32,70,102,1,102,1,"Unfortunately, the delivery was late."
197599,12-08-2024,BF1551,Ornaments,Male,19,Miami,No,15,0,15,3,45,4,Incredible detailing was clearly evident.
180422,12-08-2024,BF1551,Ornaments,Male,20,London,Yes,15,40,55,1,55,5,The Product exhibits good design.
167998,12-08-2024,BF1547,Ornaments,Female,21,Las Vegas,No,32,0,32,1,32,4,The product was affordable here compared to other brands.
192485,12-08-2024,BF1551,Ornaments,Male,31,Cleveland,No,15,0,15,3,45,1,The promotion quality does not match the product
174744,12-08-2024,BF1545,Other,Female,19,Sydney,Yes,10,100,110,1,110,5,The Product exhibits good design.
148494,12-08-2024,BF1554,Ornaments,Male,27,Manchester,Yes,20,40,60,1,60,4,The product was delivered quickly.
126583,12-08-2024,BF1544,Other,Male,25,Sydney,Yes,9,100,109,3,327,3,The handling was questionable but incurred only minute damages.
197764,11-08-2024,BF1546,Clothing,Male,24,Austin,No,118,0,118,1,118,4,Incredible detailing was clearly evident.
184545,11-08-2024,BF1544,Other,Female,20,Sacramento,No,9,0,9,4,36,2,"Unfortunately, the delivery was late."
164812,11-08-2024,BF1551,Ornaments,Male,23,New York,No,15,0,15,4,60,4,Great design is one of the major positives of this product.
165130,11-08-2024,BF1548,Clothing,Female,29,New Jersey,No,65,0,65,3,195,1,"Unfortunately, the delivery was late."
157353,11-08-2024,BF1549,Clothing,Female,27,Miami,No,130,0,130,5,650,5,Exquisite craftsmanship here is absolutely appreciated.
182526,11-08-2024,BF1548,Clothing,Male,22,Miami,No,65,0,65,1,65,2,There is clear evidence of subpar detailing.
187201,11-08-2024,BF1550,Clothing,Male,21,Sacramento,No,97,0,97,3,291,5,The delivery team handled the product with care.
181830,11-08-2024,BF1554,Ornaments,Female,23,Cleveland,No,20,0,20,1,20,5,The delivery team handled the product with care.
138135,11-08-2024,BF1545,Other,Female,35,Pittsburgh,No,10,0,10,1,10,2,Waste of Money.
139082,11-08-2024,BF1544,Other,Male,22,London,Yes,9,40,49,3,147,5,Exquisite craftsmanship here is absolutely appreciated.
177140,11-08-2024,BF1549,Clothing,Male,34,Miami,No,130,0,130,1,130,4,The product was affordable here compared to other brands.
187738,11-08-2024,BF1555,Other,Male,35,Glasgow,Yes,23,40,63,3,189,1,Clear delays in delivery.
178859,11-08-2024,BF1548,Clothing,Female,34,Mumbai,Yes,65,70,135,1,135,3,The handling was questionable but incurred only minute damages.
125379,10-08-2024,BF1551,Ornaments,Male,19,San Francisco,No,15,0,15,1,15,1,Clear delays in delivery.
181511,10-08-2024,BF1551,Ornaments,Male,31,Austin,No,15,0,15,2,30,4,Lack of delivery delays is greatly appreciated.
180809,10-08-2024,BF1543,Clothing,Female,31,Cardiff,Yes,100,40,140,2,280,5,Great design is one of the major positives of this product.
188114,10-08-2024,BF1548,Clothing,Female,23,Austin,No,65,0,65,3,195,4,Great design is one of the major positives of this product.
168935,10-08-2024,BF1550,Clothing,Male,18,San Francisco,No,97,0,97,1,97,5,The product had excellent quality.
144678,10-08-2024,BF1548,Clothing,Male,18,Glasgow,Yes,65,40,105,1,105,5,The product was affordable here compared to other brands.
125455,10-08-2024,BF1548,Clothing,Male,20,San Antonio,No,65,0,65,1,65,1,Never buying from here again.
191662,10-08-2024,BF1545,Other,Male,18,Sacramento,No,10,0,10,5,50,4,Great design is one of the major positives of this product.
144786,10-08-2024,BF1544,Other,Female,31,Miami,No,9,0,9,1,9,3,Had slight delays but the product was in good shape.
147549,10-08-2024,BF1550,Clothing,Male,33,New Jersey,No,97,0,97,1,97,4,Great design is one of the major positives of this product.
136153,10-08-2024,BF1547,Ornaments,Male,28,Austin,No,32,0,32,2,64,1,Never buying from here again.
170414,10-08-2024,BF1550,Clothing,Female,18,Austin,No,97,0,97,1,97,4,Great design is one of the major positives of this product.
189251,10-08-2024,BF1549,Clothing,Female,26,London,Yes,130,40,170,1,170,5,Exquisite craftsmanship here is absolutely appreciated.
163299,10-08-2024,BF1543,Clothing,Male,24,New Jersey,No,100,0,100,2,200,4,Premium quality as usual.
192918,09-08-2024,BF1554,Ornaments,Male,18,Portland,No,20,0,20,1,20,4,Discount deals was greatly appreciated.
131784,09-08-2024,BF1544,Other,Female,30,Portland,No,9,0,9,1,9,4,The Product exhibits good design.
